memberid,schemeid,levelid,sec_type,sec_parameter,created,updated,group_sec_parameter
14410,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:28:19.415526Z,2023-11-14T11:28:19.415526Z,jira-internal-system
10147,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:21:03.539105Z,2023-11-14T08:21:03.539105Z,jira-internal-system
12040,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:36:44.007324Z,2023-11-14T09:36:44.007324Z,jira-internal-system
14413,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:28:19.481474Z,2023-11-14T11:28:19.481474Z,jira-internal-system
10908,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:52:15.206676Z,2023-11-14T08:52:15.206676Z,jira-internal-system
14416,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:28:19.537738Z,2023-11-14T11:28:19.537738Z,jira-internal-system
14419,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:28:42.692482Z,2023-11-14T11:28:42.692482Z,jira-internal-system
12043,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:36:44.070165Z,2023-11-14T09:36:44.070165Z,jira-internal-system
14422,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:28:42.754788Z,2023-11-14T11:28:42.754788Z,jira-internal-system
12046,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:36:52.670269Z,2023-11-14T09:36:52.670269Z,jira-internal-system
10911,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:52:40.66289Z,2023-11-14T08:52:40.66289Z,jira-internal-system
14425,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:28:42.823786Z,2023-11-14T11:28:42.823786Z,jira-internal-system
14428,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:30:09.965552Z,2023-11-14T11:30:09.965552Z,jira-internal-system
15700,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T13:19:30.748985Z,2023-11-14T13:19:30.748985Z,jira-internal-system
12049,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:36:52.704967Z,2023-11-14T09:36:52.704967Z,jira-internal-system
14431,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:30:10.01004Z,2023-11-14T11:30:10.01004Z,jira-internal-system
10383,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:10.243307Z,2023-11-14T08:30:10.243307Z,jira-internal-system
10914,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:52:40.693457Z,2023-11-14T08:52:40.693457Z,jira-internal-system
14434,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:30:10.048358Z,2023-11-14T11:30:10.048358Z,jira-internal-system
14437,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:31:09.229389Z,2023-11-14T11:31:09.229389Z,jira-internal-system
12052,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:36:52.753395Z,2023-11-14T09:36:52.753395Z,jira-internal-system
14440,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:31:09.279047Z,2023-11-14T11:31:09.279047Z,jira-internal-system
12055,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:05.113166Z,2023-11-14T09:37:05.113166Z,jira-internal-system
15697,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T13:19:30.694442Z,2023-11-14T13:19:30.694442Z,jira-internal-system
14443,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:31:09.331881Z,2023-11-14T11:31:09.331881Z,jira-internal-system
14446,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:31:54.423798Z,2023-11-14T11:31:54.423798Z,jira-internal-system
10150,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:21:03.577993Z,2023-11-14T08:21:03.577993Z,jira-internal-system
12058,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:05.16221Z,2023-11-14T09:37:05.16221Z,jira-internal-system
14449,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:31:54.462876Z,2023-11-14T11:31:54.462876Z,jira-internal-system
10917,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:52:40.730562Z,2023-11-14T08:52:40.730562Z,jira-internal-system
14452,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:31:54.506456Z,2023-11-14T11:31:54.506456Z,jira-internal-system
14455,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:32:06.093551Z,2023-11-14T11:32:06.093551Z,jira-internal-system
12061,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:05.19243Z,2023-11-14T09:37:05.19243Z,jira-internal-system
14458,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:32:06.137411Z,2023-11-14T11:32:06.137411Z,jira-internal-system
12064,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:24.742787Z,2023-11-14T09:37:24.742787Z,jira-internal-system
10920,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:10.567457Z,2023-11-14T08:53:10.567457Z,jira-internal-system
14461,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:32:06.183488Z,2023-11-14T11:32:06.183488Z,jira-internal-system
14464,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:33:06.490311Z,2023-11-14T11:33:06.490311Z,jira-internal-system
10386,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:10.281388Z,2023-11-14T08:30:10.281388Z,jira-internal-system
12067,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:24.836248Z,2023-11-14T09:37:24.836248Z,jira-internal-system
14467,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:33:06.556678Z,2023-11-14T11:33:06.556678Z,jira-internal-system
10923,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:10.634879Z,2023-11-14T08:53:10.634879Z,jira-internal-system
14470,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:33:06.61202Z,2023-11-14T11:33:06.61202Z,jira-internal-system
14473,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:34:07.244336Z,2023-11-14T11:34:07.244336Z,jira-internal-system
12070,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:24.904957Z,2023-11-14T09:37:24.904957Z,jira-internal-system
14476,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:34:07.290504Z,2023-11-14T11:34:07.290504Z,jira-internal-system
12073,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:36.856087Z,2023-11-14T09:37:36.856087Z,jira-internal-system
10389,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:45.877487Z,2023-11-14T08:30:45.877487Z,jira-internal-system
14479,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:34:07.318717Z,2023-11-14T11:34:07.318717Z,jira-internal-system
14482,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:35:54.21748Z,2023-11-14T11:35:54.21748Z,jira-internal-system
15694,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T13:19:30.616741Z,2023-11-14T13:19:30.616741Z,jira-internal-system
12076,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:36.907963Z,2023-11-14T09:37:36.907963Z,jira-internal-system
14485,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:35:54.270608Z,2023-11-14T11:35:54.270608Z,jira-internal-system
10926,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:10.691579Z,2023-11-14T08:53:10.691579Z,jira-internal-system
14488,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:35:54.298891Z,2023-11-14T11:35:54.298891Z,jira-internal-system
14491,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:36:14.774193Z,2023-11-14T11:36:14.774193Z,jira-internal-system
12079,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:36.940785Z,2023-11-14T09:37:36.940785Z,jira-internal-system
14494,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:36:14.81633Z,2023-11-14T11:36:14.81633Z,jira-internal-system
12082,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:57.976013Z,2023-11-14T09:37:57.976013Z,jira-internal-system
10929,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:13.479929Z,2023-11-14T08:53:13.479929Z,jira-internal-system
14497,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:36:14.872959Z,2023-11-14T11:36:14.872959Z,jira-internal-system
14500,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:37:21.42891Z,2023-11-14T11:37:21.42891Z,jira-internal-system
12085,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:58.041871Z,2023-11-14T09:37:58.041871Z,jira-internal-system
14503,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:37:21.482251Z,2023-11-14T11:37:21.482251Z,jira-internal-system
10392,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:45.930395Z,2023-11-14T08:30:45.930395Z,jira-internal-system
10932,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:13.530738Z,2023-11-14T08:53:13.530738Z,jira-internal-system
14506,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:37:21.511706Z,2023-11-14T11:37:21.511706Z,jira-internal-system
14509,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:38:25.073138Z,2023-11-14T11:38:25.073138Z,jira-internal-system
12088,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:37:58.097178Z,2023-11-14T09:37:58.097178Z,jira-internal-system
14512,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:38:25.120257Z,2023-11-14T11:38:25.120257Z,jira-internal-system
12091,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:07.36722Z,2023-11-14T09:38:07.36722Z,jira-internal-system
10153,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:21:03.609952Z,2023-11-14T08:21:03.609952Z,jira-internal-system
14515,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:38:25.147788Z,2023-11-14T11:38:25.147788Z,jira-internal-system
14518,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:39:04.296917Z,2023-11-14T11:39:04.296917Z,jira-internal-system
12094,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:07.400938Z,2023-11-14T09:38:07.400938Z,jira-internal-system
14521,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:39:04.347232Z,2023-11-14T11:39:04.347232Z,jira-internal-system
10935,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:13.573231Z,2023-11-14T08:53:13.573231Z,jira-internal-system
14524,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:39:04.375381Z,2023-11-14T11:39:04.375381Z,jira-internal-system
14527,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:40:01.379407Z,2023-11-14T11:40:01.379407Z,jira-internal-system
12097,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:07.436857Z,2023-11-14T09:38:07.436857Z,jira-internal-system
14530,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:40:01.442479Z,2023-11-14T11:40:01.442479Z,jira-internal-system
12100,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:31.659023Z,2023-11-14T09:38:31.659023Z,jira-internal-system
10938,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:49.640001Z,2023-11-14T08:53:49.640001Z,jira-internal-system
14533,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:40:01.492918Z,2023-11-14T11:40:01.492918Z,jira-internal-system
14536,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:40:24.700455Z,2023-11-14T11:40:24.700455Z,jira-internal-system
10395,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:45.96399Z,2023-11-14T08:30:45.96399Z,jira-internal-system
12103,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:31.712204Z,2023-11-14T09:38:31.712204Z,jira-internal-system
14539,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:40:24.737639Z,2023-11-14T11:40:24.737639Z,jira-internal-system
10941,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:49.695758Z,2023-11-14T08:53:49.695758Z,jira-internal-system
14542,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:40:24.782138Z,2023-11-14T11:40:24.782138Z,jira-internal-system
14545,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:42:22.094384Z,2023-11-14T11:42:22.094384Z,jira-internal-system
12106,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:31.776615Z,2023-11-14T09:38:31.776615Z,jira-internal-system
14548,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:42:22.158764Z,2023-11-14T11:42:22.158764Z,jira-internal-system
12109,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:51.304216Z,2023-11-14T09:38:51.304216Z,jira-internal-system
10398,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:51.030007Z,2023-11-14T08:30:51.030007Z,jira-internal-system
14551,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:42:22.21302Z,2023-11-14T11:42:22.21302Z,jira-internal-system
14554,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:43:10.367063Z,2023-11-14T11:43:10.367063Z,jira-internal-system
10156,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:21:27.319571Z,2023-11-14T08:21:27.319571Z,jira-internal-system
12112,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:51.346038Z,2023-11-14T09:38:51.346038Z,jira-internal-system
14557,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:43:10.402268Z,2023-11-14T11:43:10.402268Z,jira-internal-system
10944,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:53:49.739259Z,2023-11-14T08:53:49.739259Z,jira-internal-system
14560,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:43:10.457428Z,2023-11-14T11:43:10.457428Z,jira-internal-system
14563,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:44:11.113664Z,2023-11-14T11:44:11.113664Z,jira-internal-system
12115,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:38:51.40678Z,2023-11-14T09:38:51.40678Z,jira-internal-system
14566,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:44:11.162049Z,2023-11-14T11:44:11.162049Z,jira-internal-system
12118,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:39:30.199009Z,2023-11-14T09:39:30.199009Z,jira-internal-system
10947,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:54:10.954133Z,2023-11-14T08:54:10.954133Z,jira-internal-system
14569,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:44:11.211371Z,2023-11-14T11:44:11.211371Z,jira-internal-system
14572,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:44:25.139144Z,2023-11-14T11:44:25.139144Z,jira-internal-system
10027,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:15:54.4298Z,2023-11-14T08:15:54.4298Z,jira-internal-system
12121,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:39:30.235157Z,2023-11-14T09:39:30.235157Z,jira-internal-system
14575,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:44:25.18852Z,2023-11-14T11:44:25.18852Z,jira-internal-system
10401,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:51.066603Z,2023-11-14T08:30:51.066603Z,jira-internal-system
10950,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:54:10.982683Z,2023-11-14T08:54:10.982683Z,jira-internal-system
14578,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:44:25.250223Z,2023-11-14T11:44:25.250223Z,jira-internal-system
14581,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:15.458084Z,2023-11-14T11:45:15.458084Z,jira-internal-system
12124,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:39:30.353333Z,2023-11-14T09:39:30.353333Z,jira-internal-system
14584,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:15.510077Z,2023-11-14T11:45:15.510077Z,jira-internal-system
12127,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:39:41.062936Z,2023-11-14T09:39:41.062936Z,jira-internal-system
10063,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:17:23.300389Z,2023-11-14T08:17:23.300389Z,jira-internal-system
14587,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:15.543305Z,2023-11-14T11:45:15.543305Z,jira-internal-system
14590,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:47.523624Z,2023-11-14T11:45:47.523624Z,jira-internal-system
10159,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:21:27.346778Z,2023-11-14T08:21:27.346778Z,jira-internal-system
12130,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:39:41.122885Z,2023-11-14T09:39:41.122885Z,jira-internal-system
14593,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:47.578035Z,2023-11-14T11:45:47.578035Z,jira-internal-system
10953,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:54:11.025756Z,2023-11-14T08:54:11.025756Z,jira-internal-system
14596,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:47.605712Z,2023-11-14T11:45:47.605712Z,jira-internal-system
14599,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:57.252835Z,2023-11-14T11:45:57.252835Z,jira-internal-system
12133,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:39:41.196708Z,2023-11-14T09:39:41.196708Z,jira-internal-system
14602,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:57.305521Z,2023-11-14T11:45:57.305521Z,jira-internal-system
12136,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:40:02.76597Z,2023-11-14T09:40:02.76597Z,jira-internal-system
10956,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:54:23.746182Z,2023-11-14T08:54:23.746182Z,jira-internal-system
14605,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:45:57.357554Z,2023-11-14T11:45:57.357554Z,jira-internal-system
14608,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:47:00.05184Z,2023-11-14T11:47:00.05184Z,jira-internal-system
10404,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:30:51.097551Z,2023-11-14T08:30:51.097551Z,jira-internal-system
12139,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:40:02.826232Z,2023-11-14T09:40:02.826232Z,jira-internal-system
14611,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:47:00.104498Z,2023-11-14T11:47:00.104498Z,jira-internal-system
10959,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:54:23.784863Z,2023-11-14T08:54:23.784863Z,jira-internal-system
14614,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:47:00.148909Z,2023-11-14T11:47:00.148909Z,jira-internal-system
14617,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:47:46.186357Z,2023-11-14T11:47:46.186357Z,jira-internal-system
12142,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:40:02.871378Z,2023-11-14T09:40:02.871378Z,jira-internal-system
14620,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:47:46.27409Z,2023-11-14T11:47:46.27409Z,jira-internal-system
12145,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:40:14.106265Z,2023-11-14T09:40:14.106265Z,jira-internal-system
10407,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:31:26.490818Z,2023-11-14T08:31:26.490818Z,jira-internal-system
14623,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:47:46.330886Z,2023-11-14T11:47:46.330886Z,jira-internal-system
14626,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:48:14.321759Z,2023-11-14T11:48:14.321759Z,jira-internal-system
12148,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T09:40:14.190658Z,2023-11-14T09:40:14.190658Z,jira-internal-system
14629,10001,10004,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:48:14.368234Z,2023-11-14T11:48:14.368234Z,jira-internal-system
10962,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T08:54:23.83675Z,2023-11-14T08:54:23.83675Z,jira-internal-system
14632,10001,10006,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:48:14.424494Z,2023-11-14T11:48:14.424494Z,jira-internal-system
14635,10001,10002,group,77068fe8-977a-49cb-945d-79532a98c99c,2023-11-14T11:50:09.927224Z,2023-11-14T11:50:09.927224Z,jira-internal-system
